transaction_id,item_id,item_name
1772351,46584,YoKids Blueberry & Strawberry/Vanilla Yogurt
2286345,9387,Granny Smith Apples
3288531,21903,Organic Baby Spinach
2091531,2452,Naturals Chicken Nuggets
2699002,22475,Jicama
354437,36307,Milano Double Chocolate Cookies
2479171,14267,Organic Refried Black Beans
3285403,35734,Whole Chia Seeds
244978,27413,100% Mighty Mango Juice Smoothie
2462059,9337,Purity Farms Ghee Clarified Butter
1113358,28985,Michigan Organic Kale
2048238,329,Organic Whole Grassmilk Milk
2944954,196,Soda
2943826,21651,The World's Best Pencil #2
1336759,1541,Jumbo Grade A Eggs
453994,10246,Organic Celery Hearts
1873421,8277,Apple Honeycrisp Organic
1844796,6383,All Whites 100% Egg Whites
2524690,13176,Bag of Organic Bananas
733111,33819,Original French Vanilla Yogurt
720936,22935,Organic Yellow Onion
2634907,5922,"Honest Face, Hand, & Baby Wipes"
2746160,6193,Organic Fancy Shredded Mozzarella Cheese
3195111,16826,Natural Hickory Smoked Canadian Bacon Center Cut From Pork Loin
1277398,18441,Organic Ketchup
1314204,35181,Extra Crisp English Muffins
2040035,26405,XL Pick-A-Size Paper Towel Rolls
86934,15424,Purified Water
3302123,8092,Organic Garlic & ButterCroutons
2900476,2043,Organic Cookies 'n Cream Ice Cream
671050,47209,Organic Hass Avocado
1420875,49678,Large Chicken & Cheese Taquitos
1315700,36913,Uncured Bacon + Cranberry Bison Bar
456000,19354,Yo Baby Organic Vanilla Yogurt
1434077,27730,Almond Breeze Original Almond Milk
887179,4306,Simply Naked Pita Chips
397146,10998,Yellow Corn Organic Tortillas
1635559,24852,Banana
2667460,29623,Black Berry Hibiscus Beverage
2794494,5184,Organic Red Grape Tomato
837369,24373,Mediterranean Vegetable Chips
1845066,24852,Banana
3110785,34551,Organic Cane Sugar
1342921,46820,Vanilla Pure Almond Milk
1095158,21616,Organic Baby Arugula
1036787,11777,Red Raspberries
512797,34949,Hand Picked Pomegranate Seeds/Arils
912739,43352,Raspberries
984605,12427,Original Beef Jerky
3258944,46541,Corn Flakes
1189529,2966,Pure Coconut Water
2337137,46969,Organic Bosc Pear
1410482,34094,Buffalo Wing Deli Style Pretzel Crackers
2846341,42736,Unsalted Butter
2648402,1891,Instant Coffee
1492861,37675,Dark Chocolate Cinnamon Pecan Bars
2710535,40723,Organic Cripps Pink Apples
93860,45200,Organic Cauliflower
581291,6046,Boneless Skinless Chicken Breast
2543579,38772,Provolone
3028158,8277,Apple Honeycrisp Organic
3328394,24852,Banana
233268,42265,Organic Baby Carrots
3084034,17899,"Cherry, Grape, Lemon, Lime, and Orange Candy"
3157452,37317,Wonderful 100% Pomegranate Juice
812858,2536,Ultra Plush 3 ply Toilet Paper 12 Double Rolls
346763,43789,Organic Basil
2882923,5876,Organic Lemon
2601369,37388,Cream Top Blueberry Yogurt
2921951,37646,Organic Gala Apples
1099503,35721,Irish Aged Cheddar Cheese
2095692,46521,Variety
1804821,6719,Mini Babybel White Cheddar Cheese
2433068,15508,Farmer's Garden Bread & Butter
1819355,23296,Blueberry on the Bottom Nonfat Greek Yogurt
2932598,13646,Lemon Hummus
1572017,20345,Thin Crust Pepperoni Pizza
1285995,21137,Organic Strawberries
773833,34466,Sweet Potatoes
1997131,27966,Organic Raspberries
1172488,14901,Raisins
2171199,38656,Gluten Free Peanut Butter Dark Chocolate Chewy With a Crunch Granola Bars
2558248,43530,Caramel Corn Rice Cakes
2595841,25017,Organic Turkey Breast
2416932,46820,Vanilla Pure Almond Milk
485615,31717,Organic Cilantro
407904,17720,Hot Oatmeal Variety Pack
681634,12138,Organix Butcher & Bushel Grain-Free Turkey Dinner Canned Dog Food
1219048,5615,White Miso Soup Mix
2453614,49667,Enchilada with Spanish Rice & Beans Meal
1053347,27845,Organic Whole Milk
1353419,13176,Bag of Organic Bananas
139034,10673,Original Nooks & Crannies English Muffins
1012748,42579,Organic Pitted Prunes
2333114,46226,Thick & Crispy Tortilla Chips
2569811,18273,Kolsch
2993454,18963,Apple Cider Vinegar
3033834,34969,Red Vine Tomato
2993049,17044,French Baguette
2031719,39448,Cold Brew Coffee Mocha
1916728,21463,Vanilla Bean Light Ice Cream
798202,29925,Sourdough Hearty Sliced Bread
3207333,27845,Organic Whole Milk
1995566,4799,Shredded Parmesan
1440326,45007,Organic Zucchini
835059,11277,Traditional Yerba Mate Tea Bags
2056335,13383,Jammy Sammy Apple Cinnamon & Oatmeal Snack Size Sandwich Bar
495149,29987,Shredded Mozzarella
709184,12008,Plain Organic Coconut Milk Yogurt
2931881,26695,Garlic Marinara Pasta Sauce
3301872,27061,Sweet Potato Apple Stage 2 Baby Food
2790988,17706,Organic Whole Grain Wheat English Muffins
1071518,5097,Mexican Style Taco Shredded Cheese
3028201,812,Healthy Grains Oats & Honey Clusters with Toasted Coconut Gluten Free
3000166,6191,Tostada Shells
2108583,47601,Unsalted Cultured Butter
1608603,16797,Strawberries
540855,30795,Sesame Seaweed Salad
887235,34327,Green Pepper Hot Sauce
1974265,21295,Organic Spaghetti Squash
2409688,3265,Mini Seedless Watermelon Pack
2626351,15136,Vanilla Bean Almond Milk
2945046,19660,Spring Water
1495049,35788,Harvest Organic Hunza Golden Raisins
1166843,10032,Cola Soft Drink
2952376,46041,Beef Franks
3291896,19057,Organic Large Extra Fancy Fuji Apple
305321,810,Organic Honey Mustard
3276934,7628,"Dressing, Jersey Sweet Onion, Calorie Free"
3086100,47766,Organic Avocado
673020,19816,Sonoma Traditional Flour Tortillas 10 Count
1004714,11885,"Sparkling Water, Bottles"
796206,25146,Original Orange Juice
2924114,8277,Apple Honeycrisp Organic
1620134,6448,Smartfood White Cheddar Cheese Popcorn
1912295,15906,Midnight Moon
1598457,19057,Organic Large Extra Fancy Fuji Apple
524025,33754,Total 2% with Strawberry Lowfat Greek Strained Yogurt
1831915,481,Black Peppercorns
2736247,36810,Original Pancake and Baking Mix
1319709,18564,Diet Ginger Ale All Natural Soda
2471097,4562,English Seedless Cucumber
3016081,38318,Original Flavor Instant Oatmeal
1005059,31808,Lemon-Lime 12 Pack Soda
240692,28157,American Blend Salad
1531828,38772,Provolone
1618460,5785,Organic Reduced Fat 2% Milk
848768,21903,Organic Baby Spinach
2323424,21405,"Organic Red Radish, Bunch"
589589,5158,Classic Mix Cookies & Crackers
3212977,11516,"Hot Italian, Lean Turkey Sausage"
588455,32403,Fat Free Skim Milk
1737243,21938,Green Bell Pepper
2970648,41220,Organic Romaine Lettuce
488683,16797,Strawberries
2560833,17389,Jack Habanero Cheese
2868367,1511,2% Reduced Fat DHA Omega-3 Reduced Fat Milk
2938498,21903,Organic Baby Spinach
903723,42265,Organic Baby Carrots
3264399,22122,Stage 2 Green Bean Pear Greek Yogurt Baby Food
2356860,42828,Whipped Cream Cheese
1197664,30638,White Paper Towels
1694055,27966,Organic Raspberries
1802285,2581,Lavender Floral & Mint Natural Dish Liquid
3237071,24933,Turmeric Root
94617,19326,Gold Pear
545686,47766,Organic Avocado
759297,29594,YoKids Strawberry Banana/Strawberry Yogurt
975021,33731,Grated Parmesan
788725,2450,Taco Seasoning
1725967,47626,Large Lemon
3353074,45064,Honey Wheat Bread
776746,2086,Sustainably Soft Bath Tissue
2568861,22395,Tomato Sauce
2589186,27966,Organic Raspberries
2744323,32655,Organic Large Grade AA Brown Eggs
81205,42240,Ultra Soft Facial Tissues
1816527,36691,Purified Drinking Water
1923921,24668,Plain Sheep Milk Yogurt
1127710,19660,Spring Water
1687914,14678,Organic Frozen Peas
1092228,8174,Organic Navel Orange
1865698,6890,Red Wine Vinegar
247028,16452,Organic Black Beans Low Sodium
893460,25824,Pita Chips Simply Naked
1597122,43818,Natural Shredded Cheddar Cheese
2112966,2450,Taco Seasoning
1611852,37029,Cream Cheese Spread
2075002,20378,Chicken Broth
2642368,39411,Organic Cinnamon Harvest Cereal
1906930,36216,Lime Italian Sparkling Mineral Water
2041799,28842,Bunched Cilantro
2415307,33000,Pure Irish Butter
3387100,36205,Peanut Butter Egg White Protein Bar
1235477,45066,Honeycrisp Apple
3207557,24631,Light & Lean Spinach Lasagna
3260039,35167,Organic Spicy Taco Seasoning
887652,47144,Unsweetened Original Almond Breeze Almond Milk
2344674,39558,Gold Potato
602879,14870,Icelandic Style Fat Free Plain Yogurt
2135710,31257,Vegan Chocolate Chip Mini Muffins
434573,30353,Curate Cherry Lime Sparkling Water
148903,15304,Sweetened Coconut Flakes
367745,3935,Organic Coconut Milk Non-Dairy Frozen Dessert Butter Pecan
1393455,47734,Organic Green Cabbage
1196122,9018,All Natural Virgin Lemonade
102809,23879,Applewood Smoked Turkey Breast
408224,23801,Fusilli No. 34
1300126,329,Organic Whole Grassmilk Milk
1061806,4966,37% Less Sodium Soy Sauce
1339054,22819,Organic Medium Chili
3358601,21903,Organic Baby Spinach
1829123,15290,Orange Bell Pepper
2501713,24521,Lowfat Goat Milk
2197163,10621,Organic Purple Kale
872706,10912,Lowfat Vanilla Yogurt
1288580,47209,Organic Hass Avocado
514405,45,European Cucumber
3331451,25760,Creamy Caesar Dressing
3217907,28289,Organic Shredded Carrots
1148124,8929,Organic Chicken Pot Pie
2795893,13629,Organic Snipped Green Beans
2342966,45866,Fig Newmans Fruit Filled Cookies
3019896,9104,Rice Crust Roasted Vegetable Pizza
2844458,41658,Authentic French Brioche Hamburger Buns
951603,23085,Montauk Soft Baked Milk Chocolate Cookies
2752592,5460,Butter
1729486,35121,Lemon Ginger Sparkling Probiotic Drink
1226135,49191,Cran Raspberry Sparkling Water
3130329,48186,Lactose Free Half & Half
2512388,26443,Sesame Street Mini Cheese Ravioli
2570700,23291,Coconut Chia Bar
1927898,19613,Organic Dandelion Greens
2410526,42118,Kid Z Bar Organic Honey Graham Energy Snack
1419306,17794,Carrots
12583,21903,Organic Baby Spinach
2411879,18460,Brussel Sprouts
2301942,47042,Organic Red On the Vine Tomato
795615,3045,Complete Clean with Bleach Toilet Bowl Cleaner
2999433,19660,Spring Water
467824,10385,Organic English Cucumber
3125838,45603,Trilogy Kombucha Drink
2009447,17794,Carrots
3261481,28555,Coconut
3167667,37849,Velveeta Shells & Cheese Pasta
1554456,13870,Lightly Salted Baked Snap Pea Crisps
1002713,41065,Organic Yellow Squash
1594881,49353,Natural Calm Lemon Raspberry
580583,6104,Whole Milk Plain Yogurt
3235483,23339,Sweet Corn On The Cob
1714965,16759,Organic Carrot Bunch
793559,44873,Organic Original Barbeque Sauce
2438398,24852,Banana
3343899,39636,With Bleach Cleanser
3393437,24269,Mixed Berry Sports Drink
45945,43867,100% Grated Parmesan Cheese
924456,29487,Roma Tomato
1959592,17747,Plastic Wrap
689982,20017,Greek Yogurt Style Nonfat Yogurt
2861915,3172,Organic California Veggie Burger
177222,10834,Organic Butter Beans
2782387,31562,Sweet Onions
2564232,21903,Organic Baby Spinach
188048,46969,Organic Bosc Pear
1017925,18037,Organic Sprouted Wheat Sesame Bagels
973384,14852,All Natural Marinara Sauce
3010024,19660,Spring Water
734334,45443,Flip Chocolate Haze Craze Low-Fat Greek Yogurt
2332582,36389,Organic Rainbow Chard Vegetable
1945567,22035,Organic Whole String Cheese
2627543,21195,Organic Extra Virgin Olive Oil
3420789,33290,Lemon Verbena Dish Soap
2916553,41376,Ground Veal
566119,23405,Pure Baking Soda
1131507,19208,Gluten Free Multigrain Bread
2548749,36929,"Milk, Vitamin D"
2611758,13166,"Organic Milk Reduced Fat, 2% Milkfat"
2908678,4920,Seedless Red Grapes
1200660,49235,Organic Half & Half
1229405,9327,Garlic Powder
1266167,4269,Mild Cheddar Cheese
1702867,48679,Organic Garnet Sweet Potato (Yam)
1146060,44288,Organic Bittersweet Chocolate
719836,28993,Iceberg Lettuce
191344,20842,Total 0% Greek Yogurt
313023,49191,Cran Raspberry Sparkling Water
2781961,46720,Organic Free Range Chicken Broth
2296893,20168,Organic Sunflower Seed Spread
211794,13176,Bag of Organic Bananas
204761,28384,Sweet Peas
2233133,41950,Organic Tomato Cluster
3036208,4920,Seedless Red Grapes
2539856,36334,"Medium Gauze Pads, 3\"" X 3\"""
270036,37103,Sparkling Peach
2240054,24852,Banana
2329265,24195,Tofu Scramble
2495400,18942,Steamfresh Chef's Favorites Lightly Sauced Mushroom & Green Bean Risotto
3008536,41515,Chocolate Coconut Meal Bar
2355599,4302,Artichoke Hearts
253333,7806,Soft Pretzel Burger Buns
1441421,44359,Organic Small Bunch Celery
3111718,38383,Organic White Onions
1954454,13176,Bag of Organic Bananas
1091528,28204,Organic Fuji Apple
1099833,28199,"Clementines, Bag"
1859836,14381,Whole Grain Cheddar Baked Goldfish Crackers
2598543,6031,Ultra Half & Half
1269180,20734,Organic Medjool Dates
3073319,38108,Sausage Buns
2775644,33731,Grated Parmesan
887626,28613,Organic Grapefruit Ginger Sparkling Yerba Mate
2452331,13535,Organic Medium Salsa
2934719,46667,Organic Ginger Root
3094244,48637,"Green Supreme Apple, Kale & Lemon Cold Pressured Fruit & Vegetable Juice"
398151,13984,Organic Mint
2691628,34126,Organic Italian Parsley Bunch
2688725,39561,Crackers Cheddar Bunnies Snack Packs
1364799,39108,Pulp Free Orange Juice
1363566,44522,Recovery Energy + Hydration Lemonade Energy Drink
307843,28785,Organic Tahini
1886272,13829,Mild Salsa
2989275,14901,Raisins
1337484,34658,100% Recycled 2 Ply Jumbo Paper Towel Roll
771884,11929,Regular Strength Chocolate Stimulant Laxative Chews
2964607,39107,Onion Bagels
3375348,27299,Organic SprouTofu Firm Water Packed Tofu
604567,32139,Hommus Classic Original
1391143,17706,Organic Whole Grain Wheat English Muffins
282615,8277,Apple Honeycrisp Organic
60113,10106,Honey & Maple Turkey Breast
742068,38838,Purely O's Organic Cereal
3101644,17902,Liquid Egg Whites
1908476,30620,Roasted Garlic & Olive Oil Pearled Couscous
2355013,40334,Organic White Pita Bread
464123,42243,Whole Grain Mustard
1410194,37646,Organic Gala Apples
2831861,5652,Organic Red Potatoes
639026,21573,Roasted Pine Nut Hummus
492183,34126,Organic Italian Parsley Bunch
1632580,37156,Chile Verde Chicken
493235,8480,Organic Fuel High Protein Vanilla Milk Shake
1473149,14633,Veggie Chips
1901107,48642,2-Ply Right Size 100% Recycled Paper Towels
1484885,12252,Organic Chocolate  Chip Cookie Vanilla Bean Ice Cream Sandwiches
1149156,21573,Roasted Pine Nut Hummus
2097886,43394,Organic Lactose Free Whole Milk
1809071,37141,Dairy Free Coconut Milk Vanilla Yogurt Alternative
1152375,11262,Extra Thick Whole Grain Rolled Oats
2996355,17355,Compostable Coffee Filters
3231838,5450,Small Hass Avocado
3286662,27344,Uncured Genoa Salami
1200900,29987,Shredded Mozzarella
22671,30480,"Tomatoes, Whole Peeled"
2298532,23296,Blueberry on the Bottom Nonfat Greek Yogurt
1421481,30776,Organic Raw Kombucha Gingerade
2605012,11549,Kalamata Sliced Greek Olives
667347,30720,Sugar Snap Peas
2052025,43371,Crushed Red Pepper
1174455,3389,Diet Dr.Pepper Soda Pack
3405138,13176,Bag of Organic Bananas
2723969,8352,Outshine Tangerine Fruit Bars
1378808,8718,Crispy Seasoned Potato Puffs
2831817,2326,Organic Blueberry Waffles
151634,4294,Spicy Salmon Avocado Roll
22582,3298,Mozzarella String Cheese
1679186,43692,Shredded Mozzarella Cheese
1100100,4576,Mango Sorbet Pops
1045810,36735,Organic Roasted Sliced Chicken Breast
2456293,21436,Simply Strawberry Coconut Milk Minis Frozen Dessert
821461,21616,Organic Baby Arugula
652960,37374,Cherubs Tomatoes
2945277,24838,Unsweetened Almondmilk
154362,31506,Extra Virgin Olive Oil
21456,24838,Unsweetened Almondmilk
384958,34262,Hint Of Sea Salt Almond Nut Thins
2707808,21607,Gluten Free Vanilla Granola
57711,5456,Green Tea With Ginseng and Honey
264245,7948,Organic Unsalted Butter
467181,22275,Sriracha Hot Chili Sauce
3283080,49235,Organic Half & Half
2232743,12035,Classic Coleslaw Salad
2927085,41950,Organic Tomato Cluster
3193607,18906,Kosher Dills Fresh Pack
1964362,40604,Feta Cheese Crumbles
3400093,7561,Cinnamon Chex Cereal
1084685,34969,Red Vine Tomato
1149529,4006,Hazelnut Spread With Skim Milk & Cocoa
1037673,13829,Mild Salsa
725336,6474,Organic Sparkling Cider
2149361,30827,Seedless Cucumbers
1218882,26374,Organic Icelandic Strawberry Yogurt
2301841,1529,"Parsley, Italian (Flat), New England Grown"
2230478,48205,Spinach
2959648,29603,Pink Virgin Lemonade
2515740,46676,Total 0% Nonfat Greek Yogurt
2217104,17131,Cold-Pressed Organic Apple
957356,47141,Cola
2602047,44632,Sparkling Water Grapefruit
3175660,34584,Organic Sliced Peaches
3297533,12732,Organic Ground Turkey
1859361,49517,0% Fat Free Organic Milk
246993,38827,Organic Traditional Flour Tortillas
1765571,14131,Traditional Hearty Chicken and Rotini Soup
432369,31865,Four Cheese Ravioli
1843187,1938,Beef Stew Meat
23729,10333,Rice Krispies Treats Original Crispy Marshmallow Squares
76288,12545,French Vanilla Coconut Milk Creamer
1322139,2779,Oat Revolution! Maple & Brown Sugar Steel Cut Oatmeal Pouches
2488719,25466,Water
737710,9038,American Cheese slices
1134872,27845,Organic Whole Milk
1835374,1947,Tulips 10 Stem
2412460,14233,Natural Artesian Water
972245,27038,Double Shot Espresso And Cream
2986765,45264,Pearl Onions
1014602,8501,Breakfast Blend Medium Keurig Brewed K-Cups Ground Coffee
2329882,24852,Banana
1058979,44560,Kids Organic Chocolate Chip ZBars
2009375,3039,Wild Cherry Cola
293880,35221,Lime Sparkling Water
1427023,19600,Classic Meal for 2 Chicken Florentine & Farfalle
179684,7631,Broccoli Bunch
256949,36164,Organics Spinach
1424326,43138,Organic Stage 2 Carrot Sweet Potato & Brown Rice Baby Food
2055251,24214,Organic Jr Apple Cinnamon Oatmeal
1837190,39676,Coconut Water with Peach & Mango
1396277,15134,Strawberry Gelatin
2567846,40632,Brown Rice Snaps Black Sesame
1231357,38739,Hass Avocado
1277833,21810,White Chocolate Baking Chips
586015,9071,Navel Oranges Bag
948165,432,Vanilla Almond Breeze Almond Milk
2332238,43013,Greek Whips Chocolate Cherry
52124,3434,Coffee Mate Natural Bliss Sweet Creme Coffee Creamer
3104720,34126,Organic Italian Parsley Bunch
2123814,31338,Classic Almond Butter
868949,20431,Organic Ranch Dressing
3251792,47626,Large Lemon
2097465,49683,Cucumber Kirby
2914354,45788,Garlic Lovers Hommus
2191223,32771,"Organic Mango Acai Fruit Leather, 12 Ct"
3335873,21903,Organic Baby Spinach
1991538,44142,Red Onion
1707497,34243,Organic Baby Broccoli
3259694,23719,Chicken Tortilla Soup
1314271,25347,Greek 100 Calories Strawberry Banana Fat Free Yogurt
874342,20082,Organic Whole Milk with DHA Omega-3
1579034,5450,Small Hass Avocado
146269,8464,Tangerine Lime Sugar Free Sparkling Water
3056899,24852,Banana
2049767,28465,Icelandic Style Skyr Blueberry Non-fat Yogurt
1973438,19019,Uncured Slow Cooked Ham
474276,31564,Crackers
12613,10191,Dunkin' Dark Roast Coffee Ground
550528,10369,Organic Genoa Salami
667118,26369,Organic Roma Tomato
2983368,13629,Organic Snipped Green Beans
134462,45007,Organic Zucchini
3387482,16249,Lacinato Kale Og
581817,12953,Organic Just Tart Cherry Juice
1204965,41950,Organic Tomato Cluster
2508256,39040,Organic Sliced Crimini Mushrooms
2779690,19706,Organic Nectarine
23485,18027,Ezekiel 4:9 Bread Organic Sprouted Whole Grain
2420614,34969,Red Vine Tomato
1959818,12341,Hass Avocados
3193329,27104,Fresh Cauliflower
2818686,35206,Whitening Plus Scope Crest Complete Whitening + Scope Multi-Benefit Minty Fresh Striped Toothpaste 6.2oz Dentifrice
1816108,2979,Beyond Beef Beefy Crumble
1037291,500,Non-Scratch Scrub Sponges
2138612,20738,Plain Bagels
